title	year	imdbID	rating	genre	value	revenue	original_language	popularity	vote_average	budget
Córki dancingu 	2015 	tt5278832 	Not Rated 	Comedy, Drama, Horror 	$0.10M 	101657 	pl 	3.78376 	6.1 	1300000
Z for Zachariah 	2015 	tt1598642 	PG-13 	Drama, Sci-Fi, Thriller 	$0.12M 	121461 	en 	6.754045 	5.6 	0
Truth 	2015 	tt3859076 	R 	Biography, Drama, History 	$2.54M 	2541554 	en 	6.630949 	6.5 	9600000
Our Brand Is Crisis 	2015 	tt1018765 	R 	Comedy, Drama 	$7.00M 	7002261 	en 	10.498781 	5.8 	28000000
The Second Best Exotic Marigold Hotel 	2015 	tt2555736 	PG 	Comedy, Drama 	$33.08M 	85978266 	en 	4.943123 	6.3 	10000000
Tian jiang xiong shi 	2015 	tt3672840 	R 	Action, Adventure, Drama 	$0.07M 	121545703 	zh 	4.877954 	5.9 	65000000
Hello, My Name Is Doris 	2015 	tt3766394 	R 	Comedy, Drama, Romance 	$14.44M 	14444999 	en 	10.375614 	6.5 	1000000
Love the Coopers 	2015 	tt2279339 	PG-13 	Comedy, Fantasy, Romance 	$26.28M 	42426912 	en 	8.366197 	5.5 	17000000
The Sea of Trees 	2015 	tt3450900 	PG-13 	Drama 	$0.02M 	0 	en 	6.542541 	6.2 	0
The Peanuts Movie 	2015 	tt2452042 	G 	Animation, Adventure, Comedy 	$130.18M 	246233113 	en 	8.860734 	6.5 	99000000
Danny Collins 	2015 	tt1772288 	R 	Comedy, Drama, Music 	$5.35M 	10835752 	en 	14.126981 	6.6 	10000000
The Overnight 	2015 	tt3844362 	R 	Comedy, Mystery 	$1.10M 	1100000 	en 	6.207468 	6.1 	0
Hot Pursuit 	2015 	tt2967224 	PG-13 	Action, Comedy, Crime 	$34.51M 	51680201 	en 	5.537665 	5.4 	35000000
Ricki and the Flash 	2015 	tt3623726 	PG-13 	Comedy, Drama, Music 	$26.82M 	41325328 	en 	16.424454 	5.6 	18000000
War Room 	2015 	tt3832914 	PG 	Drama 	$67.79M 	67790117 	en 	4.986394 	6.9 	3000000
Mr. Holmes 	2015 	tt3168230 	PG 	Drama, Mystery 	$17.74M 	29355203 	en 	12.974307 	6.5 	0
The End of the Tour 	2015 	tt3416744 	R 	Biography, Drama 	$2.99M 	3002884 	en 	7.85138 	7.3 	0
Yip Man 3 	2015 	tt2888046 	PG-13 	Action, Biography, Drama 	$2.68M 	156844753 	cn 	9.424487 	6.5 	36000000
Mistress America 	2015 	tt2872462 	R 	Comedy, Drama 	$2.46M 	2500431 	en 	5.963871 	6.4 	0
Miss You Already 	2015 	tt2245003 	PG-13 	Comedy, Drama, Romance 	$1.16M 	0 	en 	8.815886 	7.3 	0
The Lazarus Effect 	2015 	tt2918436 	PG-13 	Horror, Mystery, Sci-Fi 	$25.80M 	64110728 	en 	6.226097 	5.1 	3300000
Suffragette 	2015 	tt3077214 	PG-13 	Biography, Drama, History 	$4.69M 	16002420 	en 	7.716985 	7.1 	14000000
I Saw the Light 	2015 	tt1490785 	R 	Biography, Drama, Music 	$1.65M 	1646788 	en 	6.922168 	5.9 	13000000
Jenny's Wedding 	2015 	tt3289712 	PG-13 	Comedy, Drama 	$0.00M 	0 	en 	4.057567 	5.3 	0
Desierto 	2015 	tt3147312 	R 	Drama, Thriller 	$1.83M 	0 	en 	6.617604 	5.7 	0
Mustang 	2015 	tt3966404 	PG-13 	Drama 	$0.85M 	250000 	tr 	6.75044 	8.0 	1300000
Le tout nouveau testament 	2015 	tt3792960 	Not Rated 	Comedy, Fantasy 	$0.09M 	0 	fr 	6.766521 	6.5 	8555500
Saul fia 	2015 	tt3808342 	R 	Drama, War 	$1.78M 	1777043 	hu 	6.772016 	7.1 	1000000
Hot Tub Time Machine 2 	2015 	tt2637294 	R 	Comedy, Sci-Fi 	$12.28M 	12314651 	en 	7.287374 	5.0 	14000000
Maggie's Plan 	2015 	tt3471098 	R 	Comedy, Drama, Romance 	$3.35M 	3351735 	en 	5.249954 	5.7 	0
Turbo Kid 	2015 	tt3672742 	Unrated 	Action, Adventure, Comedy 	$0.05M 	0 	en 	10.446751 	6.8 	0
Mississippi Grind 	2015 	tt2349144 	R 	Comedy, Drama 	$0.13M 	130541 	en 	7.891463 	5.9 	0
Blackway 	2015 	tt4061010 	R 	Thriller 	$0.02M 	0 	en 	4.699183 	4.9 	0
3 Generations 	2015 	tt4158624 	PG-13 	Drama 	$0.07M 	443962 	en 	3.751447 	6.2 	5000000
Chi-Raq 	2015 	tt4594834 	R 	Comedy, Crime, Drama 	$2.65M 	0 	en 	10.367895 	5.8 	0
Slow West 	2015 	tt3205376 	R 	Western 	$0.23M 	229094 	en 	6.037176 	6.6 	0
Grandma 	2015 	tt4270516 	R 	Comedy, Drama 	$6.98M 	7087452 	en 	6.485811 	6.1 	600000
Strange Magic 	2015 	tt4191054 	PG 	Animation, Adventure, Comedy 	$12.43M 	13603453 	en 	8.451284 	6.2 	0
Cop Car 	2015 	tt3813310 	R 	Crime, Thriller 	$0.13M 	134552 	en 	10.855433 	5.8 	0
Freeheld 	2015 	tt1658801 	PG-13 	Biography, Drama, Romance 	$0.53M 	573335 	en 	7.692713 	7.1 	7000000
90 Minutes in Heaven 	2015 	tt4337690 	PG-13 	Drama 	$4.70M 	4842699 	en 	2.912159 	5.4 	5000000
Experimenter 	2015 	tt3726704 	PG-13 	Biography, Drama, History 	$0.16M 	0 	en 	5.558676 	6.8 	0
Closet Monster 	2015 	tt3638396 	Not Rated 	Drama, Mystery 	$0.04M 	33962 	en 	3.551867 	7.4 	0
The Lady in the Van 	2015 	tt3722070 	PG-13 	Biography, Comedy, Drama 	$10.02M 	41387687 	en 	5.840415 	6.0 	6000000
The Assassin 	2015 	tt3508840 	Not Rated 	Action, Drama, History 	$0.61M 	632542 	zh 	6.182117 	6.6 	15000000
Born to Be Blue 	2015 	tt2133196 	R 	Biography, Drama, Music 	$0.67M 	830129 	en 	4.169235 	6.7 	0
The Meddler 	2015 	tt4501454 	PG-13 	Comedy, Drama, Romance 	$4.27M 	4267218 	en 	5.425097 	6.0 	3200000
The Family Fang 	2015 	tt2097331 	R 	Comedy, Drama, Mystery 	$0.24M 	262921 	en 	4.651686 	5.8 	0
Paul Blart: Mall Cop 2 	2015 	tt3450650 	PG 	Action, Comedy, Crime 	$71.04M 	107597242 	en 	12.496475 	5.0 	38000000
Shingeki no kyojin 	2015 	tt2072230 	Not Rated 	Action, Adventure, Drama 	$0.45M 	0 	ja 	5.91085 	5.2 	0
Little Boy 	2015 	tt1810683 	PG-13 	Drama, History, War 	$6.42M 	6485961 	en 	11.655602 	7.0 	20000000
The Gallows 	2015 	tt2309260 	R 	Horror, Thriller 	$22.76M 	42664410 	en 	8.877563 	4.9 	100000
Southbound 	2015 	tt4935334 	R 	Fantasy, Horror, Thriller 	$0.01M 	0 	en 	4.294282 	6.1 	0
Krisha 	2015 	tt4266638 	R 	Drama 	$0.14M 	140779 	en 	2.522307 	6.5 	0
Embrace of the Serpent 	2015 	tt4285496 	Not Rated 	Adventure, Drama 	$1.33M 	1320005 	es 	4.693811 	7.8 	1400000
I'll See You in My Dreams 	2015 	tt3236120 	PG-13 	Comedy, Drama, Romance 	$7.43M 	7449681 	en 	5.279891 	6.3 	0
Digging for Fire 	2015 	tt3704416 	R 	Drama 	$0.12M 	0 	en 	3.161305 	5.2 	0
Rock the Kasbah 	2015 	tt3164256 	R 	Comedy, Music, War 	$2.98M 	3020664 	en 	10.962049 	5.2 	15000000
Shaun the Sheep Movie 	2015 	tt2872750 	PG 	Animation, Adventure, Comedy 	$19.38M 	59700000 	en 	7.941129 	6.9 	0
Louder Than Bombs 	2015 	tt2217859 	R 	Drama 	$0.16M 	161789 	en 	10.500745 	6.7 	11000000
Bakemono no ko 	2015 	tt4272866 	PG-13 	Animation, Action, Adventure 	$0.45M 	490643 	ja 	7.735488 	7.9 	0
45 Years 	2015 	tt3544082 	R 	Drama, Romance 	$4.25M 	4250507 	en 	5.08205 	6.3 	0
My King 	2015 	tt3478962 	Unrated 	Drama, Romance 	$0.05M 	282000 	fr 	5.640815 	7.1 	0
The Vatican Tapes 	2015 	tt1524575 	PG-13 	Horror, Thriller 	$1.71M 	1784763 	en 	7.841894 	4.6 	13000000
La belle saison 	2015 	tt4080768 	Not Rated 	Drama, Romance 	$0.04M 	0 	fr 	3.167235 	6.6 	0
Where to Invade Next 	2015 	tt4897822 	R 	Documentary 	$3.82M 	0 	en 	4.347037 	7.3 	0
My All-American 	2015 	tt3719896 	PG 	Biography, Drama, Sport 	$2.25M 	0 	en 	3.335859 	6.8 	20000000
Being Charlie 	2015 	tt4630444 	R 	Drama, Romance 	$0.01M 	30400 	en 	3.202764 	6.4 	0
Cartel Land 	2015 	tt4126304 	R 	Documentary 	$0.70M 	0 	en 	7.093156 	7.4 	0
Stonewall 	2015 	tt3018070 	R 	Drama 	$0.19M 	187674 	en 	1.943412 	5.2 	13500000
Anesthesia 	2015 	tt3317208 	R 	Crime, Drama, Thriller 	$0.02M 	0 	en 	5.348751 	6.0 	0
A Tale of Love and Darkness 	2015 	tt1135989 	PG-13 	Biography, Drama 	$0.57M 	0 	he 	2.208018 	3.9 	4000000
The Adderall Diaries 	2015 	tt1735907 	R 	Crime, Drama, Thriller 	$0.01M 	13191 	en 	3.889255 	5.1 	0
The Ones Below 	2015 	tt4126438 	R 	Drama, Thriller 	$0.01M 	0 	en 	4.88323 	6.0 	0
The Girl in the Book 	2015 	tt2980554 	Not Rated 	Drama 	$0.01M 	0 	en 	3.45705 	6.1 	0
Avril et le monde truqué 	2015 	tt3422078 	PG 	Animation, Adventure, Comedy 	$0.29M 	0 	fr 	4.764936 	6.7 	0
A Royal Night Out 	2015 	tt1837562 	PG-13 	Comedy, Drama, Romance 	$0.20M 	228136 	en 	5.165136 	6.3 	0
Demon 	2015 	tt4935158 	R 	Comedy, Horror, Thriller 	$0.10M 	0 	pl 	3.418283 	6.0 	0
Tumbledown 	2015 	tt2338424 	R 	Comedy, Music, Romance 	$0.14M 	135026 	en 	12.641928 	6.6 	0
Ashby 	2015 	tt3774466 	R 	Comedy, Drama, Romance 	$0.00M 	4631 	en 	5.944143 	6.2 	0
Krigen 	2015 	tt3830162 	R 	Crime, Drama, War 	$0.12M 	1113277 	da 	4.627852 	6.9 	0
Hyena Road 	2015 	tt4034452 	R 	Drama, War 	$0.00M 	0 	en 	3.422438 	6.1 	0
Drishyam 	2015 	tt4430212 	Not Rated 	Crime, Drama, Mystery 	$0.74M 	0 	hi 	2.175399 	7.5 	0
Elser 	2015 	tt1708135 	R 	Biography, Drama, War 	$0.06M 	147315 	de 	3.913356 	7.0 	0
Talvar 	2015 	tt4934950 	Not Rated 	Crime, Drama, History 	$0.34M 	0 	hi 	1.358182 	7.6 	0
10 Days in a Madhouse 	2015 	tt3453052 	R 	Drama 	$0.01M 	0 	en 	0.493141 	4.3 	1200000
Miles Ahead 	2015 	tt0790770 	R 	Biography, Drama, Music 	$2.61M 	3460466 	en 	4.999793 	6.7 	0
Maryland 	2015 	tt4085084 	Unrated 	Drama, Thriller 	$0.01M 	39687 	fr 	3.003829 	5.6 	0
I Smile Back 	2015 	tt3640682 	R 	Drama 	$0.06M 	0 	en 	2.94109 	5.6 	0
Woodlawn 	2015 	tt4183692 	PG 	Drama, Sport 	$14.39M 	14394097 	en 	3.935226 	6.8 	12000000
10,000 Saints 	2015 	tt3397754 	R 	Comedy, Drama, Music 	$0.06M 	0 	en 	8.043747 	6.0 	0
Lazer Team 	2015 	tt3864024 	PG-13 	Action, Comedy, Sci-Fi 	$1.15M 	0 	en 	5.495271 	5.7 	2480421
Hell and Back 	2015 	tt2141773 	R 	Animation, Adventure, Comedy 	$0.16M 	157768 	en 	7.792314 	5.0 	0
Ma ma 	2015 	tt3480886 	R 	Drama 	$0.05M 	1137421 	es 	3.101382 	5.9 	0
Dragon Ball Z: Doragon bôru Z - Fukkatsu no 'F' 	2015 	tt3819668 	Not Rated 	Animation, Action, Adventure 	$8.01M 	61768190 	ja 	6.730037 	6.8 	5000000
Meru 	2015 	tt2545428 	R 	Documentary, Action, Adventure 	$2.33M 	2334228 	en 	3.9828 	7.4 	0
Truman 	2015 	tt3754940 	TV-14 	Comedy, Drama 	$0.21M 	9027600 	es 	5.090719 	6.9 	0
My Scientology Movie 	2015 	tt5111874 	Not Rated 	Documentary 	$0.02M 	0 	en 	5.678716 	6.6 	0
Dheepan 	2015 	tt4082068 	R 	Crime, Drama 	$0.25M 	248392 	fr 	4.444037 	6.8 	0
Sunset Song 	2015 	tt2262161 	R 	Drama 	$0.16M 	0 	en 	2.646263 	6.5 	0
Miss Hokusai 	2015 	tt3689910 	PG-13 	Animation, Biography, Drama 	$0.22M 	0 	ja 	2.940695 	6.5 	0
Do You Believe? 	2015 	tt4056738 	PG-13 	Drama 	$12.99M 	0 	en 	2.014822 	6.7 	0
Carter High 	2015 	tt3735398 	PG-13 	Crime, Drama, Sport 	$0.34M 	0 	en 	0.175158 	7.0 	0
Mænd & høns 	2015 	tt3877674 	Not Rated 	Comedy, Drama, Mystery 	$0.03M 	0 	da 	9.400857 	6.6 	0
Our Little Sister 	2015 	tt3756788 	PG 	Comedy, Drama 	$0.46M 	346485 	ja 	4.807171 	7.2 	0
James White 	2015 	tt4288636 	R 	Drama 	$0.09M 	0 	en 	3.608529 	6.1 	0
El Club 	2015 	tt4375438 	Not Rated 	Comedy, Drama, Mystery 	$0.03M 	52761 	es 	4.07038 	6.6 	0
El Clan 	2015 	tt4411504 	R 	Biography, Crime, Drama 	$0.19M 	20381995 	es 	6.43601 	6.4 	0
Tanna 	2015 	tt4239726 	Not Rated 	Drama, Romance 	$0.01M 	0 	en 	2.210721 	7.4 	0
Queen of Earth 	2015 	tt3993894 	Not Rated 	Drama, Thriller 	$0.08M 	0 	en 	3.152796 	6.2 	0
Results 	2015 	tt3824412 	R 	Comedy, Romance 	$0.10M 	104507 	en 	4.595592 	5.2 	0
Chocolate City 	2015 	tt3481000 	R 	Drama 	$0.21M 	0 	en 	1.286259 	5.5 	0
The Hunting Ground 	2015 	tt4185572 	PG-13 	Documentary 	$0.41M 	411115 	en 	2.827687 	7.7 	0
Lila & Eve 	2015 	tt3442990 	R 	Action, Crime, Drama 	$0.04M 	0 	en 	5.52612 	5.4 	0
Phantom Boy 	2015 	tt1856057 	PG 	Animation, Fantasy 	$0.03M 	0 	fr 	1.350673 	7.4 	0
Growing Up Smith 	2015 	tt1105355 	PG-13 	Comedy, Drama, Family 	$0.01M 	0 	en 	1.831754 	7.4 	0
Hrútar 	2015 	tt3296658 	R 	Drama 	$0.14M 	0 	is 	4.065775 	7.3 	0
The Man in 3B 	2015 	tt3384180 	R 	Mystery 	$0.29M 	0 	en 	0.301365 	7.0 	0
Chronic 	2015 	tt3850496 	R 	Drama 	$0.01M 	0 	en 	3.393414 	5.3 	0
The Ghouls 	2015 	tt4276752 	Not Rated 	Action, Adventure, Drama 	$1.24M 	278300000 	zh 	3.910856 	6.0 	37000000
Papa Hemingway in Cuba 	2015 	tt2749282 	R 	Biography, Drama 	$1.12M 	0 	en 	0.51411 	7.0 	0
Amsal 	2015 	tt3501416 	Not Rated 	Action, Drama, History 	$1.90M 	0 	ko 	3.973905 	7.3 	0
Ghost in the Shell: The New Movie 	2015 	tt4337072 	TV-MA 	Animation, Action, Sci-Fi 	$0.10M 	101203 	ja 	5.072276 	6.4 	0
Journal d'une femme de chambre 	2015 	tt2711898 	Not Rated 	Drama 	$0.05M 	0 	fr 	2.835952 	5.2 	0
Chevalier 	2015 	tt3526706 	Unrated 	Comedy, Drama 	$0.03M 	0 	el 	1.512074 	6.0 	0
Burning Bodhi 	2015 	tt3770426 	R 	Drama 	$0.00M 	0 	en 	0.265471 	5.7 	0
The Wolfpack 	2015 	tt2415458 	R 	Documentary, Biography 	$1.30M 	1301696 	en 	4.279307 	6.7 	0
The Fits 	2015 	tt4238858 	Not Rated 	Drama 	$0.17M 	0 	en 	1.978648 	6.7 	0
Steve Jobs: The Man in the Machine 	2015 	tt4425064 	R 	Documentary 	$0.49M 	494506 	en 	5.819766 	6.4 	0
The Cokeville Miracle 	2015 	tt3877296 	PG-13 	Drama, Family, History 	$1.35M 	0 	en 	2.251606 	4.5 	0
Demain 	2015 	tt4449576 	G 	Documentary 	$0.04M 	43471 	fr 	3.747804 	7.9 	0
Marguerite 	2015 	tt4428788 	R 	Comedy, Drama, Music 	$0.50M 	497323 	fr 	7.138819 	6.4 	0
Le dernier loup 	2015 	tt2909116 	PG-13 	Adventure 	$0.21M 	123205624 	zh 	7.870663 	6.4 	38000000
Sangailes vasara 	2015 	tt2994832 	Not Rated 	Drama, Romance 	$0.00M 	0 	lt 	2.529942 	6.1 	0
Beyond the Mask 	2015 	tt2433040 	PG 	Action, Drama 	$1.23M 	1236094 	en 	2.089351 	5.6 	0
Byuti insaideu 	2015 	tt4273886 	Not Rated 	Drama, Romance 	$0.11M 	108083 	ko 	2.192475 	8.1 	0
Cemetery of Splendor 	2015 	tt2818654 	Unrated 	Drama, Fantasy 	$0.05M 	0 	th 	2.630276 	4.4 	980000
David and Goliath 	2015 	tt3962210 	PG 	Action, Adventure, Drama 	$0.32M 	0 	en 	0.747177 	4.3 	0
Boi Neon 	2015 	tt4899406 	Unrated 	Drama 	$0.03M 	0 	pt 	1.795043 	6.5 	1500000
Puerto Ricans in Paris 	2015 	tt3730510 	R 	Comedy 	$0.10M 	0 	en 	1.496895 	5.2 	0
Sweet Bean 	2015 	tt4298958 	Not Rated 	Drama 	$0.12M 	124518 	ja 	5.266545 	7.0 	0
After the Ball 	2015 	tt3717016 	Not Rated 	Comedy 	$0.16M 	161820 	en 	3.469727 	6.2 	0
Broken Horses 	2015 	tt2503954 	R 	Action, Crime, Drama 	$0.04M 	0 	en 	8.974211 	5.0 	0
De Palma 	2015 	tt1683048 	R 	Documentary, Biography 	$0.16M 	0 	en 	3.272945 	7.3 	0
Prem Ratan Dhan Payo 	2015 	tt3595298 	Not Rated 	Action, Drama, Family 	$4.36M 	67000000 	hi 	2.888776 	5.6 	23400000
Touched with Fire 	2015 	tt2848324 	R 	Drama, Romance 	$0.15M 	0 	en 	2.77276 	6.2 	0
Detective Byomkesh Bakshy! 	2015 	tt3447364 	Not Rated 	Action, Adventure, Crime 	$0.58M 	0 	hi 	1.473596 	6.4 	0
Slow Learners 	2015 	tt2537390 	Not Rated 	Comedy, Romance 	$0.02M 	0 	en 	1.535275 	5.8 	0
Microbe et Gasoil 	2015 	tt3882000 	R 	Adventure, Comedy, Drama 	$0.06M 	63802 	fr 	1.902413 	5.9 	0
Der Staat gegen Fritz Bauer 	2015 	tt4193400 	R 	Biography, Drama, Thriller 	$0.28M 	148461 	de 	2.914065 	6.5 	0
Desde allá 	2015 	tt4721400 	Unrated 	Drama, Romance 	$0.03M 	30169 	es 	2.998953 	5.9 	0
A la mala 	2015 	tt4357170 	PG-13 	Comedy 	$3.60M 	0 	es 	1.926954 	7.0 	0
Que Horas Ela Volta? 	2015 	tt3742378 	R 	Comedy, Drama 	$0.38M 	0 	pt 	6.642808 	7.8 	0
Lolo 	2015 	tt4085944 	Not Rated 	Comedy 	$0.02M 	24134 	fr 	4.045268 	5.3 	0
Coming Through the Rye 	2015 	tt4048168 	PG-13 	Drama 	$0.00M 	0 	en 	0.890309 	6.8 	0
Trois souvenirs de ma jeunesse 	2015 	tt4048050 	R 	Drama 	$0.27M 	269144 	fr 	2.935911 	6.9 	0
Mia madre 	2015 	tt3013610 	R 	Drama 	$0.30M 	0 	it 	5.75176 	6.3 	0
Eisenstein in Guanajuato 	2015 	tt1702429 	Unrated 	Biography, Comedy, Drama 	$0.03M 	0 	en 	7.969241 	6.4 	0
Entertainment 	2015 	tt3343784 	R 	Drama 	$0.04M 	0 	en 	1.363824 	5.2 	0
Memories of the Sword 	2015 	tt3054798 	Not Rated 	Action, Drama, History 	$0.11M 	0 	ko 	2.251988 	6.4 	0
L'attesa 	2015 	tt3715122 	Not Rated 	Drama 	$0.05M 	0 	it 	1.67865 	5.9 	0
Cosmos 	2015 	tt4035268 	Not Rated 	Drama 	$0.02M 	0 	fr 	0.933769 	6.7 	0
Creative Control 	2015 	tt3277624 	R 	Drama, Sci-Fi 	$0.06M 	0 	en 	1.675805 	5.4 	1000000
Sex, Death and Bowling 	2015 	tt3250032 	R 	Comedy, Drama, Family 	$0.01M 	0 	en 	0.281289 	3.4 	0
Once I Was a Beehive 	2015 	tt4002772 	PG 	Comedy, Drama, Family 	$0.73M 	732655 	en 	1.030097 	6.3 	0
Mountains May Depart 	2015 	tt3740778 	Not Rated 	Drama, Romance 	$0.08M 	0 	zh 	3.430797 	7.1 	0
Valley of Love 	2015 	tt4120210 	Unrated 	Drama 	$0.03M 	0 	fr 	1.319559 	5.6 	0
Best of Enemies 	2015 	tt3518012 	R 	Documentary, History, News 	$0.89M 	0 	en 	3.15247 	7.2 	1000000
D'Ardennen 	2015 	tt2586118 	Unrated 	Drama 	$0.01M 	0 	nl 	4.441121 	7.2 	2200000
Elstree 1976 	2015 	tt4558042 	Not Rated 	Documentary 	$0.01M 	0 	en 	1.678334 	6.1 	370000
Yosemite 	2015 	tt2992000 	R 	Drama 	$0.01M 	0 	en 	2.707646 	4.5 	0
Pyaar Ka Punchnama 2 	2015 	tt4430136 	Not Rated 	Comedy, Drama, Romance 	$0.22M 	0 	hi 	0.868676 	7.7 	1
Dough 	2015 	tt1517471 	Not Rated 	Comedy, Drama 	$1.14M 	0 	en 	1.58343 	5.0 	0
La tête haute 	2015 	tt3791302 	R 	Drama 	$0.02M 	26144 	fr 	5.569677 	7.3 	5000000
Hitchcock/Truffaut 	2015 	tt3748512 	PG-13 	Documentary 	$0.30M 	0 	en 	2.195726 	7.4 	0
Les cowboys 	2015 	tt4228294 	R 	Drama 	$0.07M 	0 	fr 	2.497207 	6.3 	0
Comoara 	2015 	tt4515684 	Unrated 	Comedy 	$0.03M 	33508 	ro 	2.775182 	7.1 	0
Chapter & Verse 	2015 	tt3946960 	R 	Drama 	$0.08M 	0 	en 	0.36396 	7.0 	4000000
Hayride 2 	2015 	tt2924352 	R 	Action, Horror, Thriller 	$0.00M 	0 	en 	0.509424 	3.8 	0
Nasty Baby 	2015 	tt3121332 	R 	Drama 	$0.08M 	0 	en 	1.588276 	5.1 	0
L'ombre des femmes 	2015 	tt3651326 	Not Rated 	Drama, Romance 	$0.05M 	0 	fr 	1.454836 	5.0 	0
Monkey Kingdom 	2015 	tt3660770 	G 	Documentary 	$16.43M 	16661077 	en 	3.777759 	6.4 	0
Front Cover 	2015 	tt3185602 	Unrated 	Comedy, Drama, Romance 	$0.03M 	0 	en 	0.443591 	6.0 	0
Gekijouban Psycho-Pass 	2015 	tt4219130 	TV-MA 	Animation, Action, Crime 	$0.14M 	0 	ja 	3.931521 	7.2 	0
All Things Must Pass: The Rise and Fall of Tower Records 	2015 	tt3272570 	Not Rated 	Documentary, History, Music 	$0.17M 	0 	en 	3.377498 	7.0 	0
Five Nights in Maine 	2015 	tt3352034 	Unrated 	Drama 	$0.02M 	0 	en 	1.205026 	5.4 	0
Huevos: Little Rooster's Egg-cellent Adventure 	2015 	tt4643580 	PG-13 	Animation, Adventure, Comedy 	$9.07M 	9080818 	es 	1.423953 	5.4 	5300000
En mai, fais ce qu'il te plaît 	2015 	tt2296747 	R 	Drama, War 	$0.03M 	0 	fr 	1.083047 	5.5 	0
The Automatic Hate 	2015 	tt3122842 	Not Rated 	Comedy, Drama 	$0.00M 	0 	en 	0.314901 	6.4 	0
Welcome to Leith 	2015 	tt3962848 	Not Rated 	Documentary 	$0.04M 	0 	en 	1.788043 	6.4 	0
Kill Me, Deadly 	2015 	tt2022441 	Not Rated 	Comedy, History, Mystery 	$0.04M 	0 	en 	0.325104 	0.0 	0
Hamari Adhuri Kahani 	2015 	tt3483612 	Not Rated 	Drama, Romance 	$0.24M 	0 	en 	0.522995 	6.0 	0
Ingrid Bergman: In Her Own Words 	2015 	tt4621016 	Not Rated 	Documentary, Biography 	$0.14M 	0 	sv 	0.890679 	7.6 	0
A Beautiful Now 	2015 	tt2611160 	R 	Comedy, Drama, Music 	$0.00M 	0 	en 	0.357682 	2.0 	0
Jie jiu Wu xian sheng 	2015 	tt4819560 	Not Rated 	Action, Crime, Drama 	$0.09M 	0 	en 	1.3081 	6.1 	0
Shaandaar 	2015 	tt4007558 	Not Rated 	Comedy, Drama, Romance 	$0.43M 	0 	hi 	1.035215 	4.9 	0
Janis: Little Girl Blue 	2015 	tt3707114 	TV-MA 	Documentary, Biography, Music 	$0.41M 	0 	en 	2.174999 	7.5 	0
Road Hard 	2015 	tt3110770 	Not Rated 	Comedy 	$0.11M 	0 	en 	1.267765 	6.6 	1500000
Neither Heaven Nor Earth 	2015 	tt4426656 	Not Rated 	Drama, Fantasy, Mystery 	$0.01M 	0 	fr 	1.168716 	6.3 	0
The Dark Below 	2015 	tt3591696 	Unrated 	Thriller 	$0.01M 	0 	en 	0.776073 	4.7 	0
3½ Minutes, Ten Bullets 	2015 	tt4126312 	TV-MA 	Documentary, Crime 	$0.02M 	0 	en 	1.421958 	7.8 	0
City of Gold 	2015 	tt2614776 	R 	Documentary, Biography 	$0.61M 	0 	en 	0.786752 	5.7 	0
Steve McQueen: The Man & Le Mans 	2015 	tt3504604 	TV-MA 	Documentary 	$0.00M 	0 	en 	1.004688 	7.4 	0
Un tango más 	2015 	tt4937156 	Not Rated 	Documentary, Musical 	$0.10M 	0 	es 	0.762899 	7.0 	0
In Jackson Heights 	2015 	tt4936064 	TV-MA 	Documentary 	$0.05M 	0 	en 	0.425044 	8.5 	0
This Isn't Funny 	2015 	tt3334212 	Unrated 	Comedy, Drama, Romance 	$0.00M 	0 	en 	0.143098 	7.7 	0
Ixcanul 	2015 	tt4135844 	Not Rated 	Drama 	$0.29M 	0 	es 	1.046077 	6.6 	0
The Music of Strangers 	2015 	tt3549206 	PG-13 	Documentary, Music 	$1.16M 	0 	en 	0.650574 	0.0 	0
Batkid Begins 	2015 	tt3884528 	PG 	Documentary, Biography, Family 	$0.07M 	0 	en 	2.434239 	6.4 	0
Faith of Our Fathers 	2015 	tt1322393 	PG-13 	Drama 	$0.99M 	0 	en 	0.313599 	8.7 	0
The Black Panthers: Vanguard of the Revolution 	2015 	tt4316236 	Not Rated 	Documentary 	$0.48M 	0 	en 	1.066421 	6.7 	0
A Ballerina's Tale 	2015 	tt4504040 	Unrated 	Documentary 	$0.10M 	0 	en 	0.913487 	6.0 	0
À peine j'ouvre les yeux 	2015 	tt4400174 	Unrated 	Drama 	$0.03M 	0 	fr 	1.104296 	7.3 	0
He Named Me Malala 	2015 	tt3065132 	PG-13 	Documentary 	$2.64M 	2642899 	en 	2.194102 	5.6 	0
Mifune: The Last Samurai 	2015 	tt4000670 	Not Rated 	Documentary 	$0.06M 	0 	en 	0.972159 	7.6 	0
Yeonpyeong haejeon 	2015 	tt4696222 	Not Rated 	Drama, War 	$0.32M 	0 	ko 	1.87345 	5.7 	0
No Home Movie 	2015 	tt4881016 	Not Rated 	Documentary 	$0.02M 	0 	en 	0.589091 	8.1 	0
Viva 	2015 	tt4334482 	R 	Drama 	$0.18M 	0 	en 	0.93227 	7.6 	0
Freetown 	2015 	tt3735554 	PG-13 	Action, Drama, Thriller 	$0.39M 	0 	en 	0.189386 	6.5 	0
Tikkun 	2015 	tt4482858 	Unrated 	Drama, Mystery 	$0.01M 	0 	he 	0.856582 	7.0 	0
Les saisons 	2015 	tt4283358 	PG 	Documentary 	$0.12M 	0 	fr 	1.993907 	6.5 	0
